age,gender,cancelled_trips,days_since_last_trip,churned,signup_channel,income_level,payment_method,device_type,total_cancelled_trips,net_platform_revenue,avg_duration_min,promo_used_avg,total_promo_cost,avg_discount_value,avg_driver_burden,driver_borne_total,driver_burden_ratio,promo_used_rate,promo_dependency,revenue_quartile,promo_intensity_q,signup_month,last_trip_month,is_inactive_20d,is_inactive_30d,recency_bucket,is_high_value,high_value_and_inactive,low_engagement_and_recent,usage_intensity_score,segment
57,Male,10,16,0,Partnership,high,Digital Wallet,iOS,6,279.04,26.2734375,0.171875,75.35,12.585714285714284,1.821428571428572,3.77,0.047649140546006,0.109375,1,Q4,Mid-High,2023-07,2025-12,0,0,Mid-Inactive,1,0,0,0.5122863247863247,1
61,Other,5,8,0,Partnership,medium,Debit Card,Web,6,84.27,23.814705882352943,0.1470588235294117,49.7,12.776,2.8360000000000003,4.68,0.0860610518573004,0.1470588235294117,1,Q1,High,2023-07,2025-11,0,0,Mid-Recent,0,0,1,0.5090811965811965,4
32,Male,0,46,0,Organic,medium,Debit Card,Web,7,81.93,23.81,0.2,77.05,14.061666666666667,1.2200000000000004,7.050000000000001,0.0838287752675386,0.2,1,Q1,High,2024-02,2025-11,1,1,Inactive,0,0,0,0.547542735042735,0
21,Female,3,25,0,Partnership,medium,Debit Card,Android,2,142.11,25.30454545454546,0.1136363636363636,41.89,13.8825,3.41,6.969999999999999,0.1426524764633646,0.0909090909090909,1,Q3,Mid-High,2025-07,2025-12,1,0,Mid-Inactive,0,0,0,0.5726495726495726,0
39,Other,10,30,0,Referral,high,Digital Wallet,Android,3,270.07,23.388709677419357,0.1612903225806451,62.19,14.686666666666667,4.321666666666666,0.2799999999999993,0.0044821514326876,0.0967741935483871,1,Q4,Mid-High,2025-06,2025-12,1,1,Inactive,1,1,0,0.4551282051282051,3
36,Female,4,40,0,Referral,low,Cash,iOS,9,144.51,23.643636363636364,0.0727272727272727,45.010000000000005,19.0,3.996666666666666,1.7199999999999989,0.0368071902418146,0.0545454545454545,0,Q3,Low,2023-09,2025-12,1,1,Inactive,0,0,0,0.2793803418803419,0
59,Other,2,13,1,Partnership,medium,Cash,iOS,6,129.8,24.76086956521739,0.1304347826086956,37.32,13.0,0.5600000000000002,2.08,0.0527918781725888,0.0652173913043478,0,Q3,Mid-Low,2023-05,2025-12,0,0,Mid-Recent,0,0,1,0.33814102564102566,2
18,Other,4,58,0,Organic,medium,Digital Wallet,Android,4,126.36,23.837777777777777,0.1333333333333333,18.85,9.506666666666666,3.223333333333333,8.03,0.298735119047619,0.0666666666666666,0,Q3,Mid-Low,2024-03,2025-11,1,1,Inactive,0,0,0,0.47275641025641024,0
18,Female,8,3,0,Partnership,high,Digital Wallet,iOS,6,222.74,25.788888888888888,0.0925925925925925,27.07,19.14,5.605,0.2599999999999998,0.0095133552872301,0.037037037037037,0,Q4,Low,2023-05,2025-11,0,0,Recent,1,0,1,0.4278846153846154,1
45,Female,5,3,0,Referral,high,Debit Card,Android,6,229.81,24.96607142857143,0.1607142857142857,71.85,10.958571428571428,0.6942857142857145,0.0,0.0,0.125,1,Q4,High,2023-12,2025-12,0,0,Recent,1,0,1,0.6100427350427351,1
49,Male,0,22,0,Organic,high,Debit Card,Android,6,295.7,25.20149253731343,0.0895522388059701,13.77,5.8,2.3575,0.8399999999999999,0.0574948665297741,0.0597014925373134,0,Q4,Mid-Low,2025-01,2025-12,1,0,Mid-Inactive,1,1,0,0.4417735042735043,3
41,Female,2,3,0,Partnership,low,Debit Card,Web,1,87.75,25.774193548387096,0.1612903225806451,22.35,16.0,4.825,8.620000000000001,0.2783338714885373,0.064516129032258,0,Q1,Mid-Low,2025-01,2025-12,0,0,Recent,0,0,1,0.517094017094017,2
24,Female,3,20,0,Ads,medium,Debit Card,Android,6,135.53,26.068181818181817,0.2272727272727272,54.56,13.207999999999998,2.2960000000000003,1.0700000000000005,0.0192342261369764,0.1136363636363636,1,Q3,Mid-High,2025-05,2025-12,1,0,Mid-Inactive,0,0,0,0.5240384615384615,4
18,Female,1,25,0,Referral,low,Debit Card,Android,9,130.89,25.59183673469388,0.1020408163265306,49.86,17.5,5.035,2.9700000000000006,0.0562180579216354,0.0816326530612244,0,Q3,Mid-Low,2024-02,2025-12,1,0,Mid-Inactive,0,0,0,0.5523504273504274,0
26,Female,1,30,1,Organic,high,Credit Card,iOS,3,148.51,22.552941176470583,0.1764705882352941,40.05,14.5,4.4875,3.34,0.0769762618114772,0.1176470588235294,1,Q3,High,2024-10,2025-12,1,1,Inactive,0,0,0,0.516025641025641,0
48,Other,4,2,0,Referral,medium,Cash,Android,3,161.85,24.668888888888887,0.0444444444444444,13.95,23.0,9.05,0.54,0.0372670807453416,0.0222222222222222,0,Q3,Low,2023-01,2025-12,0,0,Recent,0,0,1,0.5560897435897436,2
49,Other,4,21,0,Organic,medium,Cash,Web,5,95.59,21.8,0.2058823529411764,34.99,16.426666666666666,4.763333333333333,3.28,0.0857068199634178,0.088235294117647,1,Q2,Mid-High,2023-08,2025-12,1,0,Mid-Inactive,0,0,0,0.2938034188034188,4
26,Male,3,27,0,Referral,low,Debit Card,iOS,6,108.4,25.090243902439024,0.1707317073170731,11.72,8.21,2.3500000000000005,0.7100000000000009,0.0571198712791633,0.048780487804878,0,Q2,Low,2024-05,2025-12,1,0,Mid-Inactive,0,0,0,0.37232905982905984,0
50,Male,2,0,0,Referral,medium,Digital Wallet,Android,7,100.18,24.985714285714284,0.0857142857142857,22.04,14.96,3.94,0.3599999999999994,0.0160714285714285,0.0571428571428571,0,Q2,Low,2023-08,2025-11,0,0,Recent,0,0,1,0.49946581196581197,2
65,Male,3,0,0,Partnership,medium,Digital Wallet,Android,4,93.94,28.55757575757576,0.1818181818181818,72.8,23.4225,5.2225,3.960000000000001,0.0515893694632621,0.1212121212121212,1,Q2,High,2025-05,2025-12,0,0,Recent,0,0,1,0.4145299145299145,4
23,Female,7,14,1,Ads,low,Debit Card,iOS,5,121.11,23.575,0.1875,37.53,10.352,2.846,1.0199999999999996,0.0264591439688715,0.1041666666666666,1,Q2,Mid-High,2023-06,2025-11,0,0,Mid-Recent,0,0,1,0.5758547008547008,4
67,Male,4,5,0,Ads,medium,Cash,iOS,7,101.11,23.40952380952381,0.1904761904761904,41.2,11.704,3.464,2.6099999999999994,0.0595754393973978,0.119047619047619,1,Q2,High,2023-11,2025-10,0,0,Recent,0,0,1,0.4807692307692307,4
63,Male,3,0,0,Ads,low,Debit Card,iOS,5,83.68,26.003030303030304,0.2121212121212121,69.83,21.31,3.852500000000001,1.84,0.0256732245011859,0.1212121212121212,1,Q1,High,2025-01,2025-12,0,0,Recent,0,0,1,0.5048076923076923,4
26,Female,0,2,0,Organic,high,Debit Card,iOS,7,147.16,27.933333333333334,0.1904761904761904,49.88,12.354,2.378,5.73,0.1030390217586765,0.119047619047619,1,Q3,High,2024-06,2025-12,0,0,Recent,0,0,1,0.42521367521367526,4
19,Other,0,2,1,Referral,low,Credit Card,Android,3,74.23,24.060714285714287,0.1428571428571428,28.51,29.0,0.4899999999999984,0.0899999999999998,0.0031468531468531,0.0357142857142857,0,Q1,Low,2024-11,2025-12,0,0,Recent,0,0,1,0.37232905982905984,2
51,Female,1,15,1,Ads,low,Digital Wallet,Android,6,101.48,26.852777777777774,0.1944444444444444,129.98,19.571428571428573,1.0028571428571431,2.9700000000000006,0.0223392252726589,0.1944444444444444,1,Q2,High,2024-08,2025-11,0,0,Mid-Inactive,0,0,0,0.35096153846153844,4
21,Other,3,18,0,Referral,low,Digital Wallet,iOS,5,71.5,21.385185185185183,0.1481481481481481,43.84,19.33333333333333,4.72,5.8100000000000005,0.1170191339375629,0.1111111111111111,1,Q1,Mid-High,2024-06,2025-12,0,0,Mid-Inactive,0,0,0,0.3125,4
41,Female,5,42,0,Partnership,medium,Debit Card,Android,8,170.54,25.227868852459014,0.1475409836065573,104.28,15.3675,2.3325000000000005,7.350000000000001,0.0658425154528352,0.1311475409836065,1,Q4,High,2023-06,2025-11,1,1,Inactive,1,1,0,0.5272435897435898,3
29,Male,4,2,0,Referral,high,Digital Wallet,iOS,6,158.55,25.172727272727272,0.25,44.47,12.69,3.796,5.22,0.1050513181726705,0.1136363636363636,1,Q3,Mid-High,2025-08,2025-12,0,0,Recent,0,0,1,0.5240384615384615,4
48,Female,1,13,0,Partnership,medium,Debit Card,Android,7,137.27,24.730434782608693,0.108695652173913,28.83,21.5,7.085,7.640000000000001,0.2094872497943515,0.0434782608695652,0,Q3,Low,2024-07,2025-12,0,0,Mid-Recent,0,0,1,0.5673076923076923,2
41,Female,2,44,0,Referral,low,Credit Card,Web,1,98.35,24.679411764705883,0.2647058823529412,67.41,12.214285714285714,2.584285714285714,0.92,0.0134640714181179,0.2058823529411764,1,Q2,High,2023-04,2025-12,1,1,Inactive,0,0,0,0.41880341880341876,0
61,Other,7,20,0,Organic,high,Digital Wallet,Web,8,209.81,28.1,0.0943396226415094,38.19,16.497500000000002,6.95,7.76,0.1688792165397171,0.0754716981132075,0,Q4,Mid-Low,2024-09,2025-12,1,0,Mid-Inactive,1,1,0,0.38888888888888884,3
65,Other,0,0,0,Ads,medium,Digital Wallet,iOS,6,91.48,27.25,0.1875,12.239999999999998,7.869999999999999,1.75,3.16,0.2051948051948052,0.0625,0,Q2,Mid-Low,2024-05,2025-12,0,0,Recent,0,0,1,0.2991452991452991,2
42,Male,2,12,0,Ads,medium,Credit Card,iOS,2,74.23,23.49230769230769,0.2307692307692307,53.06,18.73,5.465,3.18,0.0565433854907539,0.1538461538461538,1,Q1,High,2023-06,2025-12,0,0,Mid-Recent,0,0,1,0.29433760683760685,4
59,Male,1,4,0,Partnership,medium,Credit Card,iOS,5,109.77,24.276190476190475,0.119047619047619,51.53,14.4325,1.5500000000000005,0.9700000000000006,0.0184761904761904,0.0952380952380952,1,Q2,Mid-High,2023-11,2025-12,0,0,Recent,0,0,1,0.48771367521367526,4
57,Female,1,0,0,Partnership,medium,Debit Card,Web,9,58.85,23.874074074074077,0.1481481481481481,9.48,13.24,3.76,0.120000000000001,0.0125000000000001,0.037037037037037,0,Q1,Low,2024-07,2025-12,0,0,Recent,0,0,1,0.4930555555555555,2
20,Male,4,48,0,Partnership,medium,Digital Wallet,Web,2,111.81,26.93870967741936,0.1935483870967742,26.75,14.14,0.7649999999999997,2.9499999999999997,0.0993265993265993,0.064516129032258,0,Q2,Mid-Low,2023-08,2025-12,1,1,Inactive,0,0,0,0.5101495726495726,0
41,Female,3,1,0,Partnership,medium,Credit Card,Android,2,80.24,21.85555555555556,0.1111111111111111,9.69,12.28,2.59,4.33,0.3088445078459343,0.037037037037037,0,Q1,Low,2024-10,2025-12,0,0,Recent,0,0,1,0.5069444444444444,2
51,Other,4,48,1,Ads,low,Digital Wallet,Web,8,145.2,22.975,0.1071428571428571,29.42,13.253333333333332,3.4466666666666668,1.6099999999999994,0.0518852723171124,0.0535714285714285,0,Q3,Low,2024-03,2025-12,1,1,Inactive,0,0,0,0.3669871794871795,0
36,Male,1,11,0,Ads,medium,Cash,Android,1,131.01,25.610000000000003,0.175,57.53,17.25,2.8675,0.9499999999999992,0.0162448700410396,0.1,1,Q3,Mid-High,2025-10,2025-12,0,0,Mid-Recent,0,0,1,0.23611111111111108,4
50,Male,3,12,1,Partnership,medium,Cash,Web,5,54.35,22.84,0.2,3.97,6.76,2.79,3.17,0.4439775910364145,0.05,0,Q1,Low,2023-09,2025-11,0,0,Mid-Recent,0,0,1,0.15758547008547008,2
43,Other,1,47,0,Ads,low,Debit Card,iOS,3,96.87,25.01621621621622,0.2162162162162162,12.25,6.1866666666666665,2.103333333333333,3.03,0.1982984293193717,0.081081081081081,0,Q2,Mid-Low,2023-10,2025-11,1,1,Inactive,0,0,0,0.3344017094017094,0
54,Male,2,35,1,Partnership,medium,Digital Wallet,Android,14,204.25,24.245205479452057,0.1095890410958904,54.54,13.768,2.8600000000000003,3.3599999999999994,0.0580310880829015,0.0684931506849315,0,Q4,Mid-Low,2025-11,2025-12,1,1,Inactive,1,1,0,0.3910256410256411,3
36,Other,3,14,0,Referral,medium,Debit Card,iOS,4,167.81,25.296078431372543,0.2941176470588235,77.03,10.89,1.2612499999999995,3.8,0.0470122479277496,0.1568627450980392,1,Q4,High,2025-08,2025-12,0,0,Mid-Recent,1,0,1,0.47756410256410253,1
52,Male,4,1,0,Referral,high,Debit Card,Android,5,184.23,23.532653061224487,0.1836734693877551,60.52,12.888333333333334,2.801666666666666,2.479999999999998,0.0393650793650793,0.1224489795918367,1,Q4,High,2025-09,2025-12,0,0,Recent,1,0,1,0.28846153846153844,1
35,Male,0,11,0,Ads,medium,Credit Card,iOS,0,116.89,26.172222222222224,0.1944444444444444,71.92,21.456,7.072,0.7899999999999991,0.0108650804566084,0.1388888888888889,1,Q2,High,2023-09,2025-11,0,0,Mid-Recent,0,0,1,0.3995726495726496,4
58,Other,1,1,0,Organic,medium,Credit Card,Web,10,113.98,26.767391304347825,0.1739130434782608,50.150000000000006,10.918333333333337,2.56,0.0,0.0,0.1304347826086956,1,Q2,High,2024-10,2025-12,0,0,Recent,0,0,1,0.5881410256410255,4
34,Other,4,32,0,Partnership,medium,Digital Wallet,Android,2,90.56,26.77777777777778,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0,Q2,Low,2025-01,2025-12,1,1,Inactive,0,0,0,0.32638888888888884,0
58,Male,2,2,0,Ads,high,Digital Wallet,iOS,7,247.54,25.963492063492065,0.1111111111111111,46.79,12.945,1.2474999999999998,2.0,0.040992006558721,0.0634920634920634,0,Q4,Mid-Low,2023-06,2025-11,0,0,Recent,1,0,1,0.3830128205128206,1
19,Other,2,22,0,Partnership,medium,Digital Wallet,Web,5,111.28,27.824324324324323,0.1351351351351351,4.22,4.76,0.54,4.41,0.511008111239861,0.027027027027027,0,Q2,Low,2023-08,2025-12,1,0,Mid-Inactive,0,0,0,0.3691239316239316,2
53,Male,0,3,0,Ads,medium,Digital Wallet,Android,3,26.68,25.88181818181818,0.0909090909090909,11.46,11.75,0.2899999999999991,9.59,0.4555819477434679,0.0909090909090909,1,Q1,Mid-High,2023-03,2025-10,0,0,Recent,0,0,1,0.11217948717948717,2
55,Other,6,1,0,Ads,medium,Cash,iOS,9,133.28,23.306818181818183,0.1590909090909091,25.3,11.05,2.6166666666666667,0.3000000000000007,0.01171875,0.0681818181818181,0,Q3,Mid-Low,2023-08,2025-12,0,0,Recent,0,0,1,0.4754273504273504,2
41,Male,5,16,1,Referral,low,Cash,iOS,2,118.23,28.290243902439027,0.2195121951219512,65.45,14.604,1.5139999999999998,3.68,0.0532330392015044,0.1219512195121951,1,Q2,High,2023-12,2025-10,0,0,Mid-Inactive,0,0,0,0.48344017094017094,4
29,Male,0,13,0,Partnership,low,Debit Card,Web,3,94.92,25.23333333333333,0.0909090909090909,22.26,15.0,3.87,0.08,0.0035810205908684,0.0606060606060606,0,Q2,Mid-Low,2023-08,2025-12,0,0,Mid-Recent,0,0,1,0.3173076923076923,2
19,Female,2,0,0,Ads,medium,Cash,Web,5,140.03,26.21960784313725,0.0784313725490196,30.61,12.31,2.106666666666667,0.0,0.0,0.0588235294117647,0,Q3,Mid-Low,2024-12,2025-12,0,0,Recent,0,0,1,0.5608974358974359,2
30,Male,3,31,0,Referral,medium,Cash,iOS,5,45.68,23.81904761904762,0.1428571428571428,22.44,13.24,2.02,7.300000000000001,0.2454606590450571,0.0952380952380952,1,Q1,Mid-High,2025-05,2025-12,1,1,Inactive,0,0,0,0.4882478632478633,0
59,Female,1,5,0,Ads,low,Credit Card,Web,6,103.24,23.83157894736842,0.1578947368421052,46.77,13.45,1.7574999999999998,7.98,0.1457534246575342,0.1052631578947368,1,Q2,Mid-High,2025-06,2025-12,0,0,Recent,0,0,1,0.2831196581196581,4
42,Female,10,13,1,Referral,high,Credit Card,Web,8,330.17,23.843589743589742,0.1538461538461538,46.48,15.426666666666668,-0.0666666666666676,6.54,0.1233496793662768,0.0384615384615384,0,Q4,Low,2024-08,2025-12,0,0,Mid-Recent,1,0,1,0.592948717948718,1
26,Male,5,5,0,Organic,high,Debit Card,Web,2,231.52,25.316326530612244,0.1020408163265306,49.69,18.01,1.446666666666666,1.0199999999999996,0.0201143758627489,0.0612244897959183,0,Q4,Mid-Low,2025-03,2025-12,0,0,Recent,1,0,1,0.5523504273504274,1
18,Male,1,13,0,Organic,medium,Credit Card,iOS,2,81.98,24.406896551724135,0.2068965517241379,44.0,11.93,0.9300000000000004,0.0,0.0,0.1379310344827586,1,Q1,High,2025-07,2025-12,0,0,Mid-Recent,0,0,1,0.3627136752136752,4
48,Other,4,25,1,Ads,medium,Digital Wallet,Android,4,112.81,24.58157894736842,0.0789473684210526,30.24,14.746666666666668,4.666666666666667,7.939999999999999,0.2079622839182818,0.0789473684210526,0,Q2,Mid-Low,2023-02,2025-10,1,0,Mid-Inactive,0,0,0,0.4567307692307692,2
27,Male,1,6,0,Organic,low,Credit Card,iOS,3,35.6,30.38,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2024-08,2025-10,0,0,Recent,0,0,1,0.24038461538461536,2
24,Other,10,13,0,Referral,high,Cash,iOS,4,318.96,24.87042253521127,0.0985915492957746,11.98,8.98,2.9899999999999998,1.0999999999999996,0.0840978593272171,0.028169014084507,0,Q4,Low,2023-10,2025-11,0,0,Mid-Recent,1,0,1,0.625534188034188,1
32,Male,5,21,1,Partnership,high,Cash,iOS,6,332.58,26.60821917808219,0.1232876712328767,68.84,15.4,1.632,6.399999999999999,0.0850611376927166,0.0684931506849315,0,Q4,Mid-Low,2025-08,2025-12,1,0,Mid-Inactive,1,1,0,0.5368589743589745,3
59,Female,4,40,0,Partnership,medium,Credit Card,Android,6,158.7,24.050980392156863,0.0980392156862745,32.11,15.62,-0.4349999999999996,0.4800000000000004,0.0147284443080699,0.0392156862745098,0,Q3,Low,2025-05,2025-12,1,1,Inactive,0,0,0,0.4636752136752137,0
25,Male,4,5,0,Organic,medium,Digital Wallet,iOS,4,131.31,24.9325,0.075,9.76,12.28,2.52,0.870000000000001,0.0818438381937912,0.025,0,Q3,Low,2025-11,2025-12,0,0,Recent,0,0,1,0.18749999999999997,2
39,Male,1,22,0,Referral,medium,Credit Card,Web,3,51.63,23.389473684210525,0.1052631578947368,35.82,28.0,10.09,0.5600000000000005,0.0153930731170973,0.1052631578947368,1,Q1,Mid-High,2023-12,2025-12,1,0,Mid-Inactive,0,0,0,0.25747863247863245,4
29,Female,1,42,1,Ads,medium,Cash,iOS,1,151.89,23.65111111111111,0.2,17.66,7.3475,2.9325,5.51,0.2378075097108329,0.0888888888888888,1,Q3,Mid-High,2024-03,2025-12,1,1,Inactive,0,0,0,0.42414529914529914,0
57,Female,8,6,0,Referral,medium,Digital Wallet,Android,11,111.5,23.38372093023256,0.1395348837209302,52.28,13.615,0.5449999999999999,5.98,0.1026433230346721,0.0930232558139534,1,Q2,Mid-High,2023-04,2025-11,0,0,Recent,0,0,1,0.47115384615384615,4
34,Other,4,0,0,Referral,medium,Debit Card,Web,8,70.92,23.90333333333333,0.2,55.370000000000005,13.95,2.876,10.27,0.1564594759293114,0.1666666666666666,1,Q1,High,2023-03,2025-11,0,0,Recent,0,0,1,0.25587606837606836,4
38,Male,0,4,0,Partnership,medium,Cash,iOS,7,131.09,23.468888888888888,0.1111111111111111,53.45,15.75,2.3875,2.05,0.0369369369369369,0.0888888888888888,1,Q3,Mid-High,2023-02,2025-11,0,0,Recent,0,0,1,0.5422008547008547,4
54,Female,2,5,0,Ads,high,Credit Card,Android,2,215.73,25.5468085106383,0.1702127659574468,61.19,18.984,6.746,6.470000000000001,0.0956251847472657,0.1063829787234042,1,Q4,Mid-High,2023-04,2025-11,0,0,Recent,1,0,1,0.43963675213675213,1
29,Female,6,6,0,Organic,medium,Cash,Android,6,224.61,27.8796875,0.125,44.84,11.006,2.038,4.98,0.099959855479727,0.078125,0,Q4,Mid-Low,2024-06,2025-12,0,0,Recent,1,0,1,0.4914529914529915,1
62,Female,1,18,0,Ads,low,Debit Card,Android,1,36.98,22.957142857142856,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-11,2025-09,0,0,Mid-Inactive,0,0,0,0.4166666666666667,2
53,Female,4,25,0,Ads,low,Cash,iOS,6,91.85,23.377142857142857,0.2285714285714285,80.75,14.351428571428572,2.8157142857142854,5.41,0.0627901578458681,0.2,1,Q2,High,2023-07,2025-12,1,0,Mid-Inactive,0,0,0,0.43696581196581197,4
63,Female,3,14,0,Referral,medium,Debit Card,Android,6,128.61,24.582608695652173,0.2608695652173913,102.33,17.59125,4.8,4.32,0.040506329113924,0.1739130434782608,1,Q3,High,2024-12,2025-12,0,0,Mid-Recent,0,0,1,0.45619658119658113,4
31,Male,3,2,0,Partnership,high,Debit Card,iOS,5,365.67,26.200000000000003,0.1309523809523809,69.73,17.442,3.496,2.52,0.034878892733564,0.0595238095238095,0,Q4,Mid-Low,2025-06,2025-12,0,0,Recent,1,0,1,0.500534188034188,1
40,Female,5,82,1,Organic,high,Cash,iOS,5,207.7,25.91346153846154,0.1538461538461538,2.57,3.46,0.8900000000000001,1.8099999999999987,0.4132420091324199,0.0192307692307692,0,Q4,Low,2025-02,2025-12,1,1,Inactive,1,1,0,0.48878205128205127,3
44,Male,0,4,0,Ads,medium,Credit Card,Web,7,127.95,28.51627906976744,0.2093023255813953,37.88,12.57,3.1,5.65,0.1297955433034689,0.0930232558139534,1,Q3,Mid-High,2025-06,2025-12,0,0,Recent,0,0,1,0.26976495726495725,4
25,Other,4,20,0,Partnership,medium,Credit Card,Web,4,128.46,23.77435897435897,0.2051282051282051,39.83,10.555,0.5975,1.62,0.0390832328106152,0.1025641025641025,1,Q3,Mid-High,2024-11,2025-12,1,0,Mid-Inactive,0,0,0,0.530448717948718,4
41,Male,4,32,0,Referral,low,Cash,Web,2,104.69,23.75277777777778,0.1388888888888889,55.52,17.19,3.31,2.66,0.0457201787555861,0.1111111111111111,1,Q2,Mid-High,2024-03,2025-11,1,1,Inactive,0,0,0,0.44818376068376065,0
19,Male,2,6,0,Ads,medium,Credit Card,iOS,2,76.6,24.320833333333336,0.2083333333333333,40.7,15.186666666666667,1.6199999999999992,5.1,0.111353711790393,0.125,1,Q1,High,2025-06,2025-11,0,0,Recent,0,0,1,0.21634615384615385,4
18,Other,2,21,0,Ads,high,Debit Card,Android,7,163.45,26.029545454545453,0.1136363636363636,64.23,14.368,1.5219999999999991,2.960000000000001,0.0440541747283822,0.1136363636363636,1,Q3,Mid-High,2025-11,2025-12,1,0,Mid-Inactive,0,0,0,0.21153846153846154,4
65,Other,4,20,0,Partnership,medium,Cash,Web,5,125.9,27.26585365853659,0.1463414634146341,36.98,14.25,5.005,4.77,0.114251497005988,0.0975609756097561,1,Q3,Mid-High,2025-04,2025-12,1,0,Mid-Inactive,0,0,0,0.32371794871794873,4
46,Other,6,1,1,Organic,medium,Credit Card,iOS,10,125.64,24.25625,0.2083333333333333,50.8,15.255,2.555,2.74,0.0511766903249906,0.0833333333333333,0,Q3,Mid-Low,2023-08,2025-12,0,0,Recent,0,0,1,0.5341880341880342,4
59,Male,0,26,0,Ads,high,Credit Card,Android,5,96.29,25.776,0.2,54.49,13.178,2.28,5.029999999999999,0.0845094086021505,0.2,1,Q2,High,2023-11,2025-11,1,0,Mid-Inactive,0,0,0,0.3247863247863248,4
61,Female,6,0,1,Organic,low,Debit Card,Android,3,118.42,23.73170731707317,0.2439024390243902,45.14,15.38,4.095,5.379999999999999,0.1064924782264449,0.0975609756097561,1,Q2,Mid-High,2025-06,2025-12,0,0,Recent,0,0,1,0.36538461538461536,4
35,Male,2,38,1,Ads,medium,Debit Card,Android,5,97.6,26.38,0.1666666666666666,11.56,5.76,-0.02,0.6699999999999999,0.0547833197056418,0.0666666666666666,0,Q2,Mid-Low,2024-03,2025-10,1,1,Inactive,0,0,0,0.36004273504273504,0
21,Male,3,4,0,Ads,medium,Credit Card,Web,3,78.98,26.125,0.1666666666666666,10.74,6.88,1.5099999999999998,0.3200000000000003,0.0289330922242314,0.0833333333333333,0,Q1,Mid-Low,2023-03,2025-11,0,0,Recent,0,0,1,0.31356837606837606,2
48,Female,8,2,0,Partnership,low,Debit Card,iOS,8,126.13,27.150943396226417,0.1320754716981132,36.47,13.52,1.3633333333333324,10.45,0.2227195225916453,0.0566037735849056,0,Q3,Low,2025-07,2025-12,0,0,Recent,0,0,1,0.36111111111111116,2
59,Female,2,9,0,Organic,medium,Credit Card,iOS,2,108.51,23.641666666666666,0.1944444444444444,15.010000000000002,6.140000000000001,1.1366666666666665,3.3999999999999986,0.184682237914177,0.0833333333333333,0,Q2,Mid-Low,2023-10,2025-12,0,0,Mid-Recent,0,0,1,0.5592948717948718,2
41,Other,4,35,0,Referral,high,Debit Card,Android,3,121.54,25.16875,0.125,34.54,14.346666666666666,2.8333333333333326,2.1700000000000017,0.0591119585943884,0.09375,1,Q3,Mid-High,2023-11,2025-12,1,1,Inactive,0,0,0,0.3060897435897436,0
52,Male,4,7,0,Ads,medium,Credit Card,Android,2,154.69,24.43255813953488,0.1395348837209302,34.51,14.92,3.4166666666666665,5.800000000000001,0.1438848920863309,0.0697674418604651,0,Q3,Mid-Low,2023-07,2025-11,0,0,Recent,0,0,1,0.5128205128205128,2
53,Male,1,60,0,Ads,medium,Digital Wallet,iOS,3,113.71,22.891666666666666,0.2222222222222222,72.16,15.3,3.273333333333333,1.4999999999999998,0.0203638338311159,0.1666666666666666,1,Q2,High,2025-10,2025-12,1,1,Inactive,0,0,0,0.18429487179487178,0
54,Male,4,11,0,Referral,medium,Credit Card,Android,2,87.1,25.642857142857142,0.25,44.79,15.19,3.9925,1.6400000000000006,0.0353219900926125,0.1428571428571428,1,Q1,High,2025-07,2025-12,0,0,Mid-Recent,0,0,1,0.20566239316239315,4
37,Male,3,7,0,Organic,high,Cash,Web,1,138.97,22.69,0.1666666666666666,12.96,14.0,1.0399999999999991,2.369999999999999,0.1545988258317024,0.0333333333333333,0,Q3,Low,2024-05,2025-12,0,0,Recent,0,0,1,0.41559829059829057,2
38,Female,0,11,0,Ads,medium,Credit Card,Android,2,102.81,26.43125,0.15625,66.3,14.76,1.5000000000000004,0.0,0.0,0.15625,1,Q2,High,2025-09,2025-12,0,0,Mid-Recent,0,0,1,0.28525641025641024,4
65,Other,0,1,0,Ads,low,Credit Card,Web,3,64.88,23.0875,0.1666666666666666,27.97,10.666666666666666,1.3433333333333335,0.0,0.0,0.125,1,Q1,High,2024-01,2025-10,0,0,Recent,0,0,1,0.25106837606837606,4
48,Other,1,31,0,Organic,low,Debit Card,iOS,3,148.23,24.925531914893615,0.1063829787234042,32.89,9.58,1.3575000000000004,4.600000000000001,0.1226993865030675,0.0851063829787234,0,Q3,Mid-Low,2024-08,2025-12,1,1,Inactive,0,0,0,0.5299145299145299,0
23,Other,3,8,0,Ads,low,Debit Card,Web,8,100.08,25.46923076923077,0.1282051282051282,38.81,16.666666666666668,3.73,4.73,0.1086357372531006,0.0769230769230769,0,Q2,Mid-Low,2025-01,2025-12,0,0,Mid-Recent,0,0,1,0.4193376068376068,2
67,Other,1,4,0,Organic,medium,Cash,iOS,1,41.55,26.46923076923077,0.1538461538461538,22.98,12.62,1.13,3.140000000000001,0.1202143950995406,0.1538461538461538,1,Q1,High,2025-07,2025-12,0,0,Recent,0,0,1,0.30128205128205127,4
36,Female,3,2,0,Referral,medium,Cash,iOS,7,144.91,24.608,0.06,23.0,19.0,7.5,3.16,0.1207951070336391,0.04,0,Q3,Low,2024-12,2025-11,0,0,Recent,0,0,1,0.3205128205128205,2
